rPP_frac,rPE_frac,compatibilizer_pct,antioxidant_pct,filler_pct,process_temp_C,screw_speed_rpm,cooling_rate_Cmin,E_sim_MPa,sigma_sim_MPa,Tg_sim_C,elong_sim_pct,E_exp_MPa,sigma_exp_MPa,Tg_exp_C,elong_exp_pct
0.8819459112971966,0.11805408870280343,3.459475988463466,0.9500619670508049,15.988207978180853,211.9449043222967,247.90356135943,20.79854585153864,1614.8579530105878,28.82007008309386,-19.48700502538868,110.42097281995373,1612.6246188199973,32.55956935924304,-11.812407168383922,106.62174356697354
0.7994655844802532,0.20053441551974682,3.259806297513003,0.9506071469375561,12.558007789818156,176.23313406016334,240.49008774672424,10.726833741708422,1604.4434511688967,30.200081562515976,-28.90177063431522,119.30456754949472,1648.1012237871155,30.190975195206136,-30.594513430287385,126.27494592915268
0.4274034664069657,0.5725965335930343,1.121346547302799,0.5734378881232861,1.6351806389774382,216.04209413086863,86.702557932646,32.81833420624753,1047.9120859785066,24.01510722718975,-71.67522485508947,109.50356956754597,1051.0288391269446,25.272843388867212,-71.12157094549836,98.73573212557199
0.4090949803242604,0.5909050196757396,3.560896106737679,0.6318372121697993,17.471572482135546,213.4948181031064,199.94777932766704,29.278877902352104,1353.9354469487569,24.33025877991829,-71.98872049177821,109.9469559233825,1397.8938515816917,24.453002817739637,-67.36239063407459,110.9579925597538
0.41004270591206027,0.5899572940879397,1.1862454374840004,0.44844552197831977,18.417448010636264,195.9419028563036,237.2922139606632,12.726936447606613,1404.9411195999703,24.922368241061246,-72.1566665046531,112.47338642053839,1400.0981247934553,24.77403376127453,-66.13838784017574,127.98481841300466
0.4825453457757226,0.5174546542242774,1.6269984907963386,0.29321077169806453,1.221559197097275,199.56377178724645,110.6978086716467,7.883336596554495,1108.1154671439288,25.48571640326679,-66.21143450156465,113.86760323921663,1112.8335785628942,26.864331127748443,-60.02692377165546,105.86495264237203
0.6148538589793427,0.38514614102065725,3.732457025590121,0.32866454536991596,5.5375529629440745,189.95013519350653,176.550689193947,28.81747557261496,1303.3484535270106,27.630631249710117,-51.15499112523806,117.13982981295621,1183.456412455084,27.19521943342714,-47.529892433458635,111.71787004875739
0.5591670111852695,0.44083298881473054,3.2481644952360735,0.6725184560770384,16.124025595861227,172.73808194110157,235.6330105899671,27.907892499839733,1543.1011334456507,27.97536258600351,-55.534189297880154,119.70694203881283,1598.0807939277995,28.376451057111364,-52.46200172044577,123.81820483608415
0.47473748411882516,0.5252625158811748,4.24611705247089,0.75237452943768,14.965193807673167,186.75986208229506,85.77081635958581,14.564083444937326,1430.9007309513524,26.509403610813642,-64.77760830728656,117.15251490553501,1451.690039505232,26.991950320107662,-63.000027459683004,118.5891691610518
0.6671117368334277,0.3328882631665723,3.2880644615017167,0.7915790437258485,3.6904203871275465,210.14267242990059,198.5614454319628,38.28022467876436,1233.751809524195,26.88946952303143,-44.66550882215849,112.12776564931359,1293.6324161157743,25.887333842566857,-42.33042559365858,114.93280644350206
0.3836963163912251,0.616303683608775,2.841543016677358,0.7896181427945539,4.186986466734206,170.23160115023015,130.54933125333363,10.287026212331508,1193.6011352714418,26.265292435539873,-75.79547026470271,121.47861114621952,1019.8258125798204,27.753355959844658,-77.44902741368831,125.39210818740082
0.47528678912113087,0.5247132108788691,0.4683738391404624,0.09120610304869037,7.40944205582764,186.6749585845572,237.14735321401017,20.131718036491066,1249.873038124795,25.933336708161104,-66.79509678499545,115.46209665677327,1375.1755204116384,25.67089707311799,-69.24969343526237,120.53986840526743
0.5198171059762151,0.4801828940237849,1.8385790152971677,0.49442030470258147,9.690459703820427,189.90843467954716,245.07990167811252,38.02655720586596,1322.418744960109,26.403314464253576,-60.86223176282913,115.36417276854536,1314.0433672707986,25.26969672501431,-60.87235513506199,124.24177150419514
0.5736419905302216,0.4263580094697784,1.3260118384086272,0.057558760016644284,12.365095430605919,196.86978014689615,240.52530314928376,19.69045609241428,1383.922768039091,26.454690956304116,-55.547753978581746,113.03943162346297,1450.4137370433418,27.259455721659723,-56.05830784615653,116.31798087889108
0.7711055768358082,0.22889442316419184,1.2199482168954179,0.5495288823237355,7.378272791395448,215.99278082063802,160.61641683176884,27.348408168242994,1332.0074326196916,27.175538689454957,-33.341501504274085,108.9494645847454,1269.6130769921597,25.827836716768402,-34.70118565225591,107.01940334779707
0.41980426929501585,0.5801957307049841,4.865052773762228,0.441530501373377,9.250694322662959,187.31729971829807,226.5472506681833,18.915803928697798,1286.356968381816,26.02892705168956,-72.01339994253519,118.1224492511894,1323.12340268557,26.071198787743253,-69.92423760016504,123.50303886081124
0.608540663048167,0.391459336951833,1.965488623333802,0.8877041827582998,14.94941876267513,187.34766009481137,223.57339775096196,14.59753208220345,1492.6992129614107,27.430692325931552,-49.79017682291752,115.45050328055454,1429.4942791709914,27.417013830965246,-46.92426119720599,130.64955875971626
0.6554487413172255,0.3445512586827745,4.460232775885567,0.3509150125520787,0.733664057811958,206.87506240548743,134.24708045135344,39.43921767859399,1183.0314879706236,27.156391621273603,-47.125442024219836,114.04078480617274,1145.6053503288754,28.78523497002097,-46.860221365344294,112.97971483511215
0.3278702476319986,0.6721297523680014,3.1556931299863145,0.11706701642760586,5.048738886880415,192.61089704449034,220.91563060561515,19.326690221026507,1129.1188819402312,24.59254061352736,-83.19526483893692,116.15333177955125,1243.9607631722383,25.304587962847286,-78.76267459577113,108.35709734218612
0.664526911140863,0.33547308885913696,3.974056517708242,0.14299168205283586,14.266991717691049,181.2302411469991,86.29129790163374,36.29347212876971,1550.0296988043779,28.669568934901726,-45.18935723863028,118.38830484340875,1538.5887547585771,28.63202849678401,-48.614424581030796,127.24495019770453
0.40231447421237493,0.597685525787625,2.5131854655259604,0.7615106317174722,17.904136753743987,192.62197580663468,181.365879341949,13.048411206188016,1411.1177580307876,25.22040678025829,-72.43197289782941,114.21612912840344,1424.163730421571,26.44705622905872,-73.01295127566857,113.25307981677466
0.3390309557911677,0.6609690442088323,2.8845194231317954,0.6182180633162611,10.233548842313322,177.04285101899,119.10150233890951,12.458664640877917,1270.2956207745854,25.465912546343326,-80.44680385210769,119.12563332398857,1322.4996846159106,27.551223869869297,-82.59727081391611,101.74427695587627
0.8693313223520001,0.13066867764799994,2.4625884690943196,0.10112267612279024,10.642269705306314,178.81934932531118,100.4963705821374,6.089692900957898,1585.3674839176854,30.597433790173646,-23.107082218503784,118.35206226335197,1615.1083971960416,31.434149249701438,-28.706692069722962,125.13143568055534
0.8793792198447357,0.12062078015526434,0.9762149389902225,0.08410680611499743,2.143440226795521,194.918388636974,93.08204427696556,27.808338888155976,1329.7791922113086,29.43050802725786,-22.88572818216953,114.44160681426409,1338.804326519923,29.446036957022933,-23.13377023969763,110.15898132663271
0.7850384088698767,0.21496159113012325,3.6122605763075266,0.70096913145912,8.948247336469093,190.9462724752274,198.36909189928377,17.898422030331638,1468.9980006247126,29.219736748692497,-31.34901202774841,116.41366314528128,1490.8956607726861,27.251982400167257,-31.71425455289826,115.68939688684799
0.4827682615040224,0.5172317384959776,1.403861812204279,0.07276300636419353,10.652345329100463,215.742295053405,137.77874384057125,35.252538744387294,1246.2043649082138,24.578664069360293,-65.68473068891912,108.76903831417594,1390.4093000225103,22.980993574747234,-61.14438145919272,111.42488095872807
0.35860326840383033,0.6413967315961697,0.1215798321572692,0.8218600592903562,4.849410072694593,188.11969495583165,203.21035115988946,21.5623467342045,1131.8108338393708,24.676798553537218,-78.42497934972849,115.17438881436117,1128.3537060173558,24.218961497005218,-76.53254429606416,116.69838625259369
0.7105398159072942,0.2894601840927058,3.227361479535839,0.7062422271564962,5.384864618987619,199.02941751390216,91.1105779358202,38.88676997701526,1322.111881127765,27.946452427576332,-39.88964933398588,114.60127532118892,1334.177823930663,27.03218412433741,-42.96220980697349,120.27688985830123
0.5640914962437609,0.43590850375623913,0.8855533970352447,0.08134878064189976,7.545683262092453,201.6132143959765,133.59935743120377,11.49339304960924,1264.389097597752,26.030857905878907,-57.032669525693265,112.15737539305672,1327.4283613582088,25.75040095140074,-51.4703918266907,108.67348442849797
0.3732229409068673,0.6267770590931327,4.702292921764571,0.08483771408519192,0.40142395555452737,170.65472282941667,171.71351970380732,35.401810878446376,1123.8682617845532,26.423586672924603,-78.73565867651878,123.17461899947386,1190.1998177620321,26.508561560270262,-75.07255758994272,127.27946538488253
0.5971061460667622,0.40289385393323784,4.769642885012937,0.9866395785011755,6.441583311663566,203.17686860083552,214.4229380226238,32.18088984771096,1284.5110515061656,26.862434546461056,-51.70088644448745,114.50147349140559,1355.7328698397885,27.656973677996152,-49.95459333408161,112.42510007073426
0.320633112669131,0.6793668873308689,4.574321951102243,0.3742707957561203,4.2289601399308925,178.90179834348757,134.18792549845188,31.982264562541822,1151.473850121325,25.437062287682657,-83.55892000089025,120.58632335446573,1189.797663443076,25.33131412059402,-84.23837229743975,126.49680720156576
0.8455922412472694,0.1544077587527306,1.8507935012772219,0.3706421470668909,6.5499470435582925,218.05351587347275,186.40153399429153,34.567412984091064,1351.4770079242885,27.834595900194767,-25.588574464310756,108.9533144847196,1282.8967131604595,28.56434836593407,-28.466892174481195,113.87625435682402
0.4552679889600102,0.5447320110399898,0.07728308264433714,0.8127995672575026,2.3952426363850243,177.43313638765565,230.61621720015182,31.63583968300496,1159.3020668422466,26.170069905114037,-68.05539781624537,117.9875764544834,1257.3079587803124,26.26678152732922,-69.17201814445853,110.50406683812665
0.6975133706123893,0.30248662938761073,4.641592812938627,0.9472485773838587,17.8105456147979,190.7312061863512,184.69674199099177,26.917711257099537,1624.7422440658174,28.547241526847532,-39.59797751638967,116.1221888968787,1555.9615204846962,25.584041677316726,-36.33173165727711,124.81004582627895
0.4870266456536466,0.5129733543463534,2.1409207415865716,0.9860010638228709,11.871849071080973,174.2674834039322,119.60311070811774,9.593570718883566,1393.7047908500424,26.98314633705719,-63.267881943345024,119.07350396874725,1411.8629187643844,25.574143246329058,-57.6141230255412,114.78579640783487
0.6120408127066865,0.38795918729331347,4.833274095218348,0.7533781852589416,13.582046382889793,219.84371259229738,84.14813286461147,6.138416282193817,1390.4328316586211,26.051345601622106,-49.810549593457615,109.66063465880966,1345.1762806574598,25.83521426803968,-45.18081900864105,116.12509704505882
0.6280261676059677,0.37197383239403226,4.818099885446264,0.37625958553091576,15.783424772146766,195.10975051656214,227.91680856315807,37.22967467354904,1523.4310929054784,27.636527209711147,-48.58625991506703,115.41758052921867,1519.582792109899,25.821985095449485,-50.052808180425856,118.3558790364294
0.4109126733153162,0.5890873266846838,4.265047277336801,0.08350071669866876,9.968843978581145,199.76925086600218,83.61579984456581,26.58276100822583,1257.5697051311097,25.182988353126184,-73.63572010405977,114.58955326756782,1277.2954497493185,26.082881448120492,-76.99457240392681,129.2950226819288
0.8817507766587351,0.11824922334126486,1.4722444603479286,0.7771469159274368,1.7384057617484738,173.35382386942138,228.6992843563139,32.87880518416617,1385.6908449840284,30.881194218552892,-21.279280159509415,120.03894827348958,1404.9722779110448,33.17732046706844,-20.856621418775802,118.25122041451476
0.7650796940166689,0.23492030598333113,1.9254886430096263,0.558404249735805,10.742130836370956,207.4980235199589,169.91931278462604,21.853282302939252,1432.1019857907982,27.74396784601459,-33.65021207505772,111.07669814963835,1457.4172310449153,29.572110623560565,-38.955530171746275,108.28216378069277
0.8636993649385136,0.13630063506148637,4.255683357584284,0.4242220092469763,11.736822360417582,180.4952796547793,239.64150874719235,9.105786613683808,1619.6850640828388,30.759773417117202,-22.970943602227788,119.06684488130465,1716.5077402263576,30.43960911072189,-22.001440459673443,118.91148803420279
0.8368964102565895,0.16310358974341055,1.5846100257813882,0.906354385094736,14.9087894836866,214.90271447203568,215.79315008152312,9.381502727089266,1536.5576440761572,27.90447382360732,-24.637807153217025,108.6179369367252,1563.769702166996,30.140563028882248,-25.08061491211303,106.192498674051
0.6587399872866511,0.34126001271334894,0.8474637334304624,0.11119748230615134,8.633190924593588,180.25698202410035,249.64879879066737,28.994785053014,1398.3469992373182,28.143337763062124,-46.452887341396725,117.11609063703487,1383.6976011198792,28.36633894886529,-47.850996847001454,123.51562585257128
0.8531245410138701,0.14687545898612986,2.784006312291751,0.49262510429085915,2.551606055911275,179.53438603318332,139.62100862679074,20.060706321481195,1383.7668328028897,30.44932215024511,-24.91588967430144,119.37263770587931,1441.6120629001912,29.943693193568052,-29.699998876101827,106.4421528383866
0.3530955012311517,0.6469044987688484,4.680773870803905,0.011353644767419069,5.675518115974489,171.82748339240473,210.42200911829158,12.018365434511786,1215.391822360027,26.15204726981035,-80.56923576344104,122.22161296773086,1286.7600516955054,25.23194327449894,-79.0284354437319,113.79215361456004
0.4175897174514871,0.5824102825485129,3.480148983374865,0.46866064199412627,7.261645927972702,193.60334725549995,148.32825531357116,22.20580913595029,1219.4838865879412,25.460993672217516,-72.4016452035509,115.87501944714819,1145.8274176797217,25.007289142485323,-73.99974772253664,107.33259607451464
0.32713637334632284,0.6728636266536772,2.8503058504468246,0.05630327568183735,12.918344826632024,198.24205666313082,161.5788554516645,7.247312797629693,1257.9881931419889,24.251708173542188,-82.61055789787761,113.67055532356565,1293.8321973329803,23.669442945730346,-86.12030840500847,121.27301605935426
0.49519819845795865,0.5048018015420414,0.4858824688538427,0.11881791626807192,11.415566093378239,173.2854319714176,186.6759287471229,25.36899906700396,1378.3243357402944,26.85294085893517,-64.14900572775058,118.19419894067953,1420.3947002789482,27.108565192498403,-72.76579236759552,131.87910592133494
0.5332063738136892,0.4667936261863108,3.075036133495849,0.11752624677710488,7.121934517956925,208.7763808347505,228.5251094116776,14.414769155228418,1236.4842827914777,25.67756071404459,-60.400052935144295,111.93309243963952,1218.630472589878,25.918421685619386,-60.482597650296206,111.09749869133975
0.4628094190643376,0.5371905809356624,4.950269250521316,0.6492103021160636,19.730304975859593,192.66444173740138,247.29418976388018,32.914568522301586,1507.1937462776066,26.176119330375638,-65.81951280110479,115.63571765606493,1589.7361550763037,26.18068836060576,-60.50275801109556,114.28514387054484
0.7972425054911576,0.2027574945088424,0.7004200761826201,0.7460448792654233,12.115496387137743,196.219513466379,210.6064803569681,15.862668562325082,1505.1729718049057,28.520054774014376,-29.599684998728048,112.80176402872098,1496.1696365829541,29.175462028633902,-24.61590735508444,113.36218133362644
0.5140519960161536,0.4859480039838464,2.591648261818684,0.5833687650971596,4.74453583471989,192.0381373469114,151.02035296844673,20.93270521786304,1219.152677664866,26.347697433089387,-61.81308932455679,115.94187529323811,1226.6872648731585,28.1336668452689,-63.184378094315605,125.23690171410364
0.4685607058124285,0.5314392941875715,4.386865359639777,0.9621725484745419,2.035649452408075,190.0381530437663,151.63069038710194,5.406718896783522,1158.4281128159357,26.290394015941423,-66.33041231844297,117.98214340462577,1148.0438033589035,27.714725219103407,-68.1370484995283,110.56331833110119
0.6256176498949491,0.37438235010505094,3.703843088771022,0.37487057952370406,3.0571827836866405,197.9820165654109,205.38899127011155,7.535641072809561,1234.7842442992774,27.267643585246407,-50.12659907413953,115.44781261853973,1235.7189871541655,25.040296632571554,-48.72027630591445,117.35476448041801
0.3845545349848576,0.6154454650151424,3.48507870497634,0.28571208628186073,4.919154567690162,177.76201229653563,120.5921147806114,18.73727447423397,1195.0112027953733,25.97637118295349,-76.63566152233292,120.01413341343152,1129.234697581661,22.145489480600556,-79.6308178398978,127.81571445169097
0.7813181884524238,0.21868181154757615,3.5124204199355464,0.8685991281894603,3.2136274651911134,179.09640652476355,98.7805992323371,21.797859215099322,1368.728628861345,29.887664294616275,-31.996438267335346,119.91319782434861,1282.3255759056874,31.289144161475186,-31.09106256787695,123.92195118386738
0.3447303862078625,0.6552696137921374,1.7974557560987758,0.22359583851945264,3.7313404810261153,213.08928105067588,140.285766798932,26.00071918417563,1057.0461391528738,23.505083169851478,-81.2593317919936,110.4276248443262,1152.7164429463721,21.454765122228345,-78.96109095683953,111.94427777711616
0.8921321619603104,0.10786783803968958,1.4679592213224668,0.9632225394406113,5.701903373876942,217.30577310668164,128.83062858119388,15.208190254825613,1355.6301754676165,28.24238779349813,-19.368826768096937,108.97859841585573,1304.8124945685167,27.9052396906591,-15.688027096444014,116.98696715639286
0.7633468615779946,0.23665313842200542,4.046805777392568,0.012154474689816341,3.4674719058950965,188.66546581398765,130.3723804775183,29.32436601442899,1342.6642728840475,29.21988842525586,-35.66078908645145,117.91492785643918,1283.180731916669,27.46471888616682,-35.96125131589131,96.28906951244528
0.4192294089205034,0.5807705910794966,4.050566973395904,0.969878826707639,17.935308492528502,183.5372336571777,119.71331767848469,35.10428390162216,1462.8044667512208,26.102478954412817,-70.1514765160765,117.44365509019245,1333.601059934998,23.399508298042786,-70.7624977666074,122.8666576464397
0.30331327027416144,0.6966867297258386,4.335361592900519,0.04315991195057611,1.6046749132328442,202.19997716195078,87.15584223818152,32.29478461126725,1038.683395148468,24.030231125908667,-86.3887529546178,115.00759749929747,1000.3456902870978,24.842425218215848,-89.02270071488748,109.77499203427809
0.7892768570729005,0.21072314292709948,4.566202762782357,0.8911431136980711,10.490227791405093,190.4367085549048,83.03856890468035,6.3866588871925,1516.6326714990385,29.456453170825974,-30.348236715444294,117.00802432469905,1437.2472838945885,30.595185911279945,-32.828877777563875,102.3629611498474
0.7241144063085703,0.27588559369142973,2.556711994304689,0.5277011090862999,8.20793653979323,171.26931778301724,247.91280625512536,21.81774315402401,1467.004120582526,29.6143398088951,-38.47121943390535,120.53400013505376,1565.525030190708,28.749574207805022,-39.150656109609926,124.62362093125361
0.7374043008245925,0.2625956991754075,2.507581473435998,0.9929647961193003,19.64757233817213,177.8076298683095,152.72143273509658,8.67255624463612,1716.0046629642395,29.35040541880353,-34.93484008323902,117.54762337798238,1776.5936883247975,25.463841980586164,-33.83274356279048,128.53689173928603
0.7627622080115675,0.23723779198843253,3.9914758948338758,0.07379656473539886,2.240778043361047,205.79861144236986,145.33553001714589,13.471575555188462,1267.2602287250763,28.165112614374053,-35.72448618492067,113.82081534231284,1225.971208014413,27.34574594199533,-32.98373230622092,112.7212272252913
0.3444267910404542,0.6555732089595459,3.2498196538888258,0.5538542844013208,7.957111980914833,202.94619709550756,195.54003805782187,39.533190764350124,1167.3410683628383,24.23112830239122,-80.20963321865594,113.3692755588486,1302.4872166834969,24.81883431049504,-82.61917007069697,120.99227193647211
0.5150794371265636,0.48492056287343643,3.509834386288517,0.969302535619099,19.38940866550738,171.35479962517417,117.1031609370609,9.987344001552962,1590.0959916266665,27.647446085209896,-59.463715978289066,119.82579110038337,1649.0019208461622,25.4290787320487,-54.9856502714105,132.72401716429255
0.36952143571507784,0.6304785642849222,3.978963347180505,0.5230978441701488,17.310142517879605,181.09860809664747,241.49340127153832,22.461085370797463,1424.3846201013996,25.724677323278154,-76.57543213121318,118.05799698518888,1404.8947370908822,25.999717202946886,-77.38880293434089,128.57731261386127
0.8178620555253562,0.18213794447464382,4.450026709087831,0.6293986381352625,16.3414414189856,181.55373982940358,213.67865245064385,26.635450701134168,1698.988475161743,30.268423293295893,-27.142232474041737,118.39027661065316,1549.0241322693287,30.2454585195364,-27.206334357087044,131.5099928456243
0.6739788760965348,0.32602112390346516,1.689975784257679,0.6957486889846172,5.158056540898796,203.59463717993643,95.19987039308411,29.58627396904364,1273.7951927469778,27.080620375430378,-43.95502059732205,112.48908151042248,1411.2517471024223,27.94955762483201,-46.19665563476552,118.42610143899762
0.4985388149115895,0.5014611850884105,1.87791476319972,0.45454106476777323,3.4177517478013164,170.9855268877182,150.98873188343782,24.587703922041992,1231.2862182241163,27.235656736911018,-63.90987305540949,120.69897326736138,1147.9118702183005,27.415027289532247,-71.18259383622832,121.30244237857413
0.3381350101716142,0.6618649898283858,0.469909699204345,0.6275580800840634,13.37286439848862,175.2054290992287,229.450112285568,5.341979659671428,1316.296210723858,25.18792510222358,-80.21274628110544,117.4929952698078,1217.5722859064444,23.728321690901247,-77.56061009202229,104.67726877463046
0.4865893930293973,0.5134106069706027,2.89140070498087,0.5843143119231002,18.587519782551716,209.99580426865947,240.60444378953974,16.426145788539714,1428.1137043802944,25.14564572798091,-63.44778616466492,110.22860704176239,1489.467930300873,26.940502980477646,-61.23725447338762,108.2601071367228
0.4951099932160482,0.5048900067839518,0.17971136898371043,0.901158010490989,11.135257860278596,178.92723310271668,159.45825691247785,23.1199075184649,1354.4279508502077,26.49844408363699,-62.62205893922486,116.67075766923169,1500.8130952305642,26.260649724096535,-63.466041610579495,109.92478490670216
0.7377637070028384,0.26223629299716156,2.3279900906623006,0.04544638034145787,11.432253789397997,202.63730539259373,184.2799361658203,8.075327470069167,1450.0992576870945,27.843583216509018,-37.611874090065065,112.43355580093316,1533.1556267977255,27.80262640724412,-37.41090193839045,129.80109754091566
0.6825344828131279,0.3174655171868721,2.713223173537883,0.2809631895922303,5.5995818732056835,181.90913905233631,108.39577083565278,17.271942592321327,1355.5467922443625,28.596855402888156,-43.7993223240509,118.38217432316624,1389.381339447504,27.196953464278362,-42.2515046709386,116.97508782370754
0.832327645545796,0.16767235445420403,1.432706260641422,0.9504114840765587,15.389858663838737,174.97206963796725,248.498666443286,6.16210880769783,1678.3549962665713,30.279811559322766,-25.004150155425446,117.98385804192684,1714.0402567664885,29.614888182535502,-29.691787726085074,118.96949649620272
0.5833289550971696,0.41667104490283036,2.9541663028450538,0.8902637838909163,3.7408749711504674,182.1586095499727,119.38418923518537,7.750247400425726,1262.9731914790173,27.637809568848805,-53.67919987441446,118.71145850015711,1314.1781250058357,26.310605497808453,-55.266357906453344,123.12334150848085
0.37175654756298104,0.628243452437019,0.15250124969524714,0.45565675278571294,6.473584728084873,206.11334659278296,240.26440160297136,18.892314667055864,1125.8706171047647,23.88190290819825,-77.54810778969217,110.71328540209606,1171.4063324919707,23.622483818313114,-75.16531375082668,111.06210497307569
0.7279468723337971,0.27205312766620293,0.18674094374607209,0.6201325978015367,8.508728772328336,212.78482340531428,190.43993032870264,9.645051391507113,1334.3304448830545,26.80403377717879,-37.83470597044642,108.91986780859057,1351.201930321217,29.371596497392307,-41.59757423995417,122.4802761320366
0.7564710291701385,0.24352897082986147,4.113002803298292,0.2773811829811327,10.1522075736891,211.51099322834958,183.31525512940607,24.863929689154535,1420.5169152074673,27.779215022152698,-35.21820366795359,111.60817499124396,1426.7689814445798,25.721363307755663,-34.337529871453704,106.62698009736835
0.6367663185416979,0.36323368145830215,1.8009532070563146,0.1881211597237613,4.848194648301605,189.85917648092274,167.15704687280646,29.1312739198043,1285.839061400773,27.535304344213603,-49.094643176135556,115.9142689333923,1282.0834737268017,25.11496224739849,-53.16438859000577,117.47112857529024
0.7625803079727367,0.23741969202726332,0.6353025632594239,0.46369840493998216,2.2967364947840707,203.4042568285323,119.21386799201898,33.0205344688179,1249.8665208852092,27.75193074392089,-34.959095663640596,112.15166102576582,1204.6286455532086,29.958686235161302,-33.559805716340016,106.21189634018143
0.5962773578186344,0.40372264218136555,2.611216300274022,0.3533522280260528,12.212400848832651,180.24921477079104,110.0097654409364,12.005258548568353,1453.9872190623564,27.818701350664938,-52.481546099014835,117.92378810425114,1437.14671445035,27.504715834937137,-52.588470545907285,107.3636080144855
0.6136396976291965,0.38636030237080354,3.849967765493054,0.5836561118508721,5.772611064805115,184.65738651305065,117.4826555419298,10.861890379067441,1323.035063237658,27.942477213754035,-50.75505993060613,118.48500510148722,1221.4576543859348,26.93886810576416,-55.60045537832266,113.59085237424493
0.5565246110151298,0.44347538898487016,1.0791051374842158,0.07773463696498484,11.624764428452245,214.816790926056,111.69450456452327,8.65987441170401,1305.4962204465085,25.25695182393264,-57.464347071560525,108.67312677294271,1299.5958428388235,26.816808855026753,-53.97012900818901,108.37683239655541
0.3152514760464571,0.6847485239535429,3.114452379095001,0.9743948076661665,3.0872543054840462,170.6500961755368,212.52936050634807,27.275058734027283,1135.7817756080703,25.58921839615641,-83.06482258900898,121.70656436271693,1076.4663091790153,24.680795086551115,-85.26859731940313,118.27214656657885
0.36473485619598267,0.6352651438040173,0.42673732496884,0.9862107444796029,9.62280203709635,174.2754265427234,139.52129405834413,29.72665042704154,1262.2100461493071,25.49314841973093,-76.94446412577307,118.13072764940617,1195.9946871163609,28.232162990051332,-79.3752214368162,112.59135981041533
0.31885751141204055,0.6811424885879594,0.2584086058430385,0.6981617140197451,10.651788651031717,180.39431275730138,89.83325501577738,6.105515068897471,1238.2254033704342,24.703181054228967,-82.46417145153288,116.43396839988951,1249.0190524396428,25.72006986123787,-81.86246385984005,105.18342869051483
